id,text,label
287,"Wenger dejected as Arsenal slump  Arsenal manager Arsene Wenger claimed their display in the 3-1 defeat against Bayern Munich was ""our worst peformance in the Champions League"".  Kolo Toure's late goal gives the Gunners hope for the second leg, but Wenger said: ""The only positive is that we are still in the tie. ""The players are really down in the dressing-room. I feel we really turned in a bad performance. ""At 3-0 we faced a real struggle, but 3-1 at least gives us a chance.""  Goalscorer Toure was also at fault for two goals, and Wenger said: ""We need to help Toure rebuild his confidence as he is low at the moment."" Wenger also tried to stay upbeat himself, adding: ""But there is enough time for crying. I could cry - maybe it would be easier - but life goes on. ""In this job, you have good and bad nights. This was a bad night - but I still have confidence in the quality of my players, as well as their spirit and desire."" But Wenger's Bayern counterpart Felix Magath was in no mood to celebrate either. He said: ""I am far from happy despite the win. My players failed to try and score a fourth to kill the tie and then conceded the late goal.  ""Arsenal are fully capable of scoring several goals against us on their own turf."" Arsenal keeper Jens Lehmann, whose personal rivalry with Bayern goalkeeper Oliver Kahn was not helped by the result, said: ""Do I blame myself for the third goal? As a goalkeeper, I always blame myself. ""I just know the goals were very easy against us. In my time here, we have never conceded three easy goals like that - but sometimes it happens. ""It would have been impossible to go through at 3-0 - but with the goal we have chances. Everything is now possible.""",2
208,"Cricket coach moves on after tsunami  When the tsunami crashed onto the Sri Lankan coastline, cricket coach Stephen Jones was in the middle of catching practice.  Within minutes the entire playing area at the Galle stadium was covered by water, but Jones and the boys of the Harrow School team made it to safety just in time. Thousands were not so lucky and now, almost a month later, Jones is still coming to terms with the experience. But he must do so whilst concentrating on his next coaching assignment to prepare the South African team for the Women's World Cup, starting in March. Jones admits his memory of events in Galle is still ""a blur"". He told BBC Sport: ""We were about half an hour from starting our game and were warming up. ""Fortunately we were doing fielding drills right in front of the pavilion - had we been doing them anywhere else on the field we would have been in trouble. ""I remember the level of noise going up and a colleague's wife and daughter screamed at us to watch out. I was told, and this I don't remember, that one of the locals came up to me and told me to get off the field. ""It probably took only five minutes, maybe 10 minutes, for the water to get to about five metres deep.""  The Harrow party took refuge in a viewing area next to the changing rooms which proved high enough. ""The boys were terrified - we were all terrified - but they were [also] amazingly calm,"" said Jones. ""I thought afterwards that if one of them had panicked it might just have set off a domino effect and we could have been in trouble. ""If it had happened at the beginning of the tour it might have been different, but I think the fact that we had been around together as a team counted in our favour - the team ethic of looking out for each other really came to the fore."" The 49-year-old from Cape Town believes his perspective on life has changed. But he is conscious of the significance of the Women's World Cup, which South Africa is hosting, and the need to do his utmost to focus fully on helping a team which has not played international cricket for a year.  ""I'm aware of the fact that perhaps women's cricket here is a little bit more in its infancy than in other countries, there's a little bit further to go. ""This World Cup is critical. If it's a success and gets the exposure I hope it does, it can elevate women's cricket here to a brand new level,"" he said. ""Perhaps I'm going to be a bit more relaxed about it than I might have been and see it in its bigger context, see the bigger picture. ""But it's nice to achieve things as well and it's important for the girls to make a good go of it, and make it a special occasion.""",3
693,"Moya suffers shock loss  Fifth seed Carlos Moya was the first big name to fall at the Australian Open as he went down to fellow Spaniard Guillermo Garcia-Lopez on Monday.  Moya began the year with victory at the Chennai Open but looked out of sorts from the start in the Melbourne heat. Garcia-Lopez, ranked 106 in the world, dominated from the outset and withstood a third-set rally from Moya to hang on for a 7-5 6-3 3-6 6-3 victory. The 21-year-old plays Kevin Kim or Lee Hyuung-Taik in the second round. Garcia-Lopez was delighted with the victory in only his third ever Grand Slam match. ""I think this was the most important win of my life as Carlos is one of the best players in the world,"" he said. ""This has given me a lot of confidence. Now I feel I can beat all these players."" Moya said: ""I was playing well before I came here. It was the perfect preparation but something was wrong today.""  Four-time champion Andre Agassi began what could be his last Australian Open with a convincing win over German qualifier Dieter Kindlmann. The 34-year-old American, who had been struggling with a hip injury earlier in the week, stormed to a 6-4 6-3 6-0 win. Agassi will play France's Olivier Patience or Germany's Rainer Schuettler - the man he beat in the 2003 final - in the next round. ""No one was more concerned (about the injury) than myself,"" said eighth seed Agassi. ""I'd worked hard to be down here and ready. But the last few days, I've pushed through the injury and it seemed to do pretty good."" In other matches, world junior champion Gael Monfils made use of his wild card with a magnificent 1-6 6-3 6-4 7-6 (8-6) win over American Robby Ginepri. The 2002 champion Thomas Johansson fought back to beat Peter Luczak 7-6 (7-5) 4-6 6-3 4-6 6-0, and French Open champion Gaston Gaudio beat Justin Gimelstob 7-6 (7-3) 6-4 6-3. Seeds Dominik Hrbaty, Ivan Ljubicic and Mario Ancic made comfortable progress, but former French Open champion Albert Costa lost to Bjorn Phau.",1
467,"Mourinho says race is almost over  Chelsea manager Jose Mourinho has said that his high-flying team are now virtually assured of winning their first Premiership title.  Mourinho's side have lost just once in the Premiership, boast a 10-point lead over Arsenal and are a further point clear of Manchester United. ""There is so much ground for the teams chasing us to make up,"" Mourinho told Chelsea TV. ""If it goes from 10 to 12 or 13 points then maybe it will be over."" Mourinho continued: ""Could you ever imagine that with all the new players and a new coach we could be 10 clear at this stage? ""Of course 10 points is 10 points, it is better than seven and it is better than five.  ""But if one day we lose a game or two points and the gap goes from 10 to seven or eight, we are ready to accept it as natural and keep going, controlling the distance."" Mourinho took over as Chelsea manager last summer after guiding Porto to Champions League glory as well as the Portuguese league title. Chelsea have conceded just eight goals in 23 Premiership games this season and have won their last six games in the league. The gap between Cheslea and rivals Arsenal or Manchester United means the Blues would have to drop at least 10 points from their remaining 15 games if they are to be caught.",2
98,"Holmes facing fine over trials  Double Olympic champion Kelly Holmes faces a fine of around Â£25,000 after opting to miss this weekend's trials for the European championship.  Rules brought in last year state athletes who miss trials without proof of injury or illness will forfeit a quarter of the fee for that season. A spokesman for Fast Track, the sport's promoters in Britain, told the Times that Holmes would be no exception. The paper said she was set to earn Â£100,000 for the domestic indoor term. Holmes, who won both 800m and 1500m gold in Athens, opened her British indoor campaign by winning the 1500m at the Norwich Union International in Glasgow last month. She is also set to race at the Grand Prix in Birmingham on 18 February. But governing body UK Athletics (UKA) said the trials in Sheffield were never in her plans. ""It was always Kelly's plan for the indoor season to prioritise only two UK televised meetings at Glasgow and Birmingham,"" a UKA statement said.  ""She never intended to compete at the European Indoor Trials. UK Athletics can confirm Kelly Holmes will not compete in Sheffield."" But a Fast Track spokesman said: ""Kelly will be fined 25% of her indoor earnings. ""It is a policy that applies to all GB athletes and Kelly accepts that. ""During the course of contract talks, which resulted in Kelly taking part in Glasgow and Birmingham, it was explained what would happen if she did not participate in the trials."" Holmes has always said she will not decide whether to compete at the European Indoor Championships in Madrid in March until after Birmingham. But should she wish to, it is unlikely to be a problem despite her decision to miss the trials. Under UKA selection criteria, selectors can pick athletes who did not compete in trials on the basis of ""exceptional circumstances"".",4
76,"Yelling takes Cardiff hat-trick  European cross-country champion Hayley Yelling completed a hat-trick of wins in the Reebok Cardiff Cross Challenge in Bute Park on Sunday afternoon.  The part-time maths teacher beat Irish international Jolene Byrne by 40 metres in the six-kilometre race. Another Great Britain international, Louise Damen, finished third as part of the contingent representing England. Peter Riley, who secured bronze for the GB men's team at last month's European Championships, won the men's 9km race. Riley, representing England, moved away over the last two kilometres to win by 25 metres from Ireland's Gary Murray. Glynn Tromans - the reigning UK Inter-Countries and England Cross-Country champion - came in third place as he continues his comeback from a five-month injury lay-off.",4
392,"Spurs to sign Iceland U21 star  Tottenham are primed to snap up Iceland Under-21 international Emil Hallfredsson after he impressed on trial at White Hart Lane.  The 20-year-old midfielder, who plays for FH Hafnarfjordur, also starred in the Uefa Cup match against Scottish side Dunfermline earlier this season. Spurs have agreed a fee for the player, who has yet to agree personal terms. ""He had offers from two other clubs but he decided to come to Tottenham,"" said Spurs sporting director Frank Arnesen. ""He is a left-sided player, a position we have been looking at and he showed so much talent in his time here that we decided to take him. ""It's down the road of bringing in talent, good prospects and giving them a place at Tottenham where they can improve.""",2
30,"Sprinter Walker quits athletics  Former European 200m champion Dougie Walker is to retire from athletics after a series of six operations left him struggling for fitness.  Walker had hoped to compete in the New Year Sprint which is staged at Musselburgh Racecourse near Edinburgh on Tuesday and Wednesday. The 31-year-old Scot was suspended for two years in 1998 after testing positive for nandrolone. ""I had intended to race but I'm running like a goon,"" said Walker. He told the Herald newspaper: ""I'm not in great shape, after missing about a month of training. ""I missed a big chunk of speed work over about three weeks, and then another week working in America. ""If I'd had a half-decent mark it might have motivated me more, but I won't be racing. ""I still enjoy training, but feel it's time to move on, and concentrate on a career.""",4
397,"Robertson out to retain Euro lure  Hearts manager John Robertson hopes a place in the knock-out stages of the Uefa Cup could help keep some of his out-of-contract players at the club.  ""It could help. If we get through and have another European tie it may encourage players to stay at least until the end of the season,"" he said. ""If we manage to get through it shows how well the club's progressing. ""They have to think whether they are going to get other clubs like that should they decide to move on."" A win for Robertson's side against Ferencvaros would put them through to the last 32 if Basle fail to beat Feyenoord. ""It's very much the player's prerogative but the fact that we've been playing European football for the last three or four years is obviously an incentive,"" added Robertson. ""But we want players who want to play for the football club, who are committed and a run in Europe always helps a little bit."" With the game being played at Murrayfield instead of Tynecastle because of Uefa regulations, Robertson sees both positive and negative aspects to the change of venue.  ""The pitch is not in the greatest condition. The Heineken Cup game was there at the weekend and the pitch is a bit threadbare,"" he said. ""It's not ideal but it's the same for both teams so we just have to go out and there and perform. That's the most important thing."" But he added: ""If Tynecastle could have hosted 30,000 it would have been fantastic but that's one of the benefits of Murrayfield - it allows us to bring even more of our supporters into it. ""There will be a good atmosphere and the Hearts fans have an important role to play. ""We need their encouragement, we need them to get right behind the side and make it as good an atmosphere as possible. ""Hopefully the players will respond to that and I know they will because it's a fantastic European night for the club.""",2
720,"Veteran Martinez wins Thai title  Conchita Martinez won her first title in almost five years with victory over Anna-Lena Groenefeld at the Volvo Women's Open in Pattaya, Thailand.  The 32-year-old Spaniard came through 6-3 3-6 6-3 for her first title since Berlin in 2000. ""It feels really good,"" said Martinez, who is playing her last season on the Tour. ""To come through like that in an important match feels good. ""It's been nearly five years and I didn't think I could do it."" Groenefeld was the more powerful player but could not match her opponent's relentless accuracy. ""It was my first final, a new experience,"" said the German. ""I think she played a good match, a tough match, but I tried to stay in there. I think the whole week was good for me.""",1
447,"The wonder of Ronaldinho  Ronaldinho has the most famous smile in football - but it is the grins his incredible talent has put on the faces of fans that ensured he picked up the World Player of the Year award on Monday night.  The Brazilian landed the prize ahead of strikers Thierry Henry of Arsenal and AC Milan's Andriy Shevchenko after a year in which his dancing feet dazzled defenders and delighted fans. Henry and Shevchenko led their clubs to the league titles in England and Italy while Ronaldinho ended last season trophy-less. But while Ronaldinho's achievements may not have won him any medals, they have won him the hearts of a football world. He has turned despair into delight at Barcelona since deciding to move to the Nou Camp instead of Manchester United and, in the process, brought a joy back to the sport. Barcelona were an ailing club thirsty for former glories to be restored as they hung heavily in the shadows of the ""galacticos"" of arch-rivals Real Madrid.  But the arrival of Ronaldinho in July 2003 has spearheaded a rapid rise which now sees the Catalan club playing the kind of flamboyant football encapsulated by the dashing skills of their playmaker and inspiration. He has fans on the edge of their seats as they wonder what marvels the boy from Brazil will produce to amaze them. Ronaldinho's magic rarely disappoints and, while he possesses all the feints, step-overs, shoulder-drops and vision one could wish for, he also has the crucial ability of complementing his skills with an end product. His victory in Fifa's annual vote may be hard for Henry and Shevchenko, who have amazed with their exploits, but Ronaldinho just has that little extra va-va voom. Ronaldinho can add the award to the World Cup winners medal he earned with Brazil at the 2002 World Cup and the 1999 Copa America title.  Ronaldinho - full name Ronaldo de Assis Moreira - has come a long way from his humble origins in Porto Allegre, where he was spotted by his hometown club Gremio at the age of 18. His flamboyance and vision was a key factor as Brazil won the World under-17 title in 1997, and in 1999 he captured the attention of then-Brazil coach Wanderley Luxemburgo with 15 goals in 14 matches for Gremio. Ronaldinho made his international debut that year and announced himself on the world stage with a sensational solo effort against Venezuela in the Copa America, which Brazil went on to win. A protracted transfer saga saw him move to Paris St Germain where his relationship with the French club was far from harmonious, and coach Luis Fernandez was not amused when he turned up late following a trip home at Christmas. There was also discontent about the samba star's penchant for dancing at Parisian night spots as much as waltzing past opponents.  But Barcelona were confirmed admirers and a year later his club career - which had been somewhat grounded - really took off after a move to Spain. Sir Alex Ferguson had been confident of tempting him to Manchester United, but the lure of the Nou Camp was too strong. Things did not go that well at the start of his life in Spain, but following the winter break, Ronaldinho and Barcelona hit top gear, finishing the campaign strongly and earning a Champions League place.  Transfer speculation has followed him throughout his young career and almost inevitably he was linked with Chelsea this summer. But even the Blues' billionaire owner Roman Abramovich could not prise him away from Barca, who rewarded him with an improved contract with a buy-out clause of Â£100m.",2
323,"Real in talks over Gravesen move  Real Madrid are closing in on a Â£2m deal for Everton's Thomas Gravesen after the Dane's agent travelled to Spain to hold talks about a move.  John Sivabaek told BBC Sport: ""I'm here to listen to what Real have to say. Nothing has been agreed, but this is a big opportunity for any player."" The 28-year-old's contract expires in the summer, but Real want a quick deal. Sivabaek added: ""I will be meeting Real on Wednesday. There is serious interest, but it is Everton's hands."" Everton must decide whether to cash in now on the Denmark midfield man, or risk losing him for nothing in the summer. Manager David Moyes has defiantly claimed that he expects Gravesen to still be at Everton when the transfer window closes at the end of January.  Moyes said: ""I speak to Tommy regularly and we know where we are at. ""There's been no contact. We don't want to lose him."" Real Madrid general manager Arrigo Sacchi is the driving force behind the move, convincing vice-president Emilio Butragueno and new coach Wanderley Luxemburgo that Gravesen is the right man for the Bernabeu. Everton must weigh up whether it is worth taking the money on offer for Real and risk their own ambitions for European football. Gravesen has been outstanding as Everton have established themselves in the Premiership's top four this season.",2
264,"Irish finish with home game  Republic of Ireland manager Brian Kerr has been granted his wish for a home game as the final World Cup qualifier.  Ireland will close their bid to reach the 2006 finals by playing Switzerland in Dublin on 12 October 2005. The Republic met the Swiss in their final Euro 2004 qualifier, losing 2-0 away and missing out on a place in the finals in Portugal. The Group Four fixtures were hammered out at a meeting in Dublin on Tuesday. The Irish open their campaign on 4 September at home to Cyprus and wrap up the 10-match series on 12 October 2005, with the visit of Switzerland. Manager Brian Kerr and FAI officials met representatives from Switzerland, France, Cyprus, Israel and the Faroe Islands to arrange the fixture schedule. Kerr had hoped to finish with a clash against France, but got the reigning European champions as their penultimate home match on 7 September 2005. The manager got his wish to avoid a repeat of finishing their bid to qualify with too many away matches.  Republic of Ireland v Cyprus; France v Israel; Switzerland v Faroe Islands.  Switzerland v Republic of Ireland; Israel v Cyprus; Faroe Islands v France.  France v Republic of Ireland; Israel v Switzerland; Cyprus v Faroe Islands.  Republic of Ireland v Faroe Islands; Cyprus v France.  Cyprus v Israel.  France v Switzerland; Israel v Republic of Ireland.  Switzerland v Cyprus; Israel v France.  Republic of Ireland v Israel; Faroe Islands v Switzerland.  Faroe Islands v Republic of Ireland. August 17 - Faroe Islands v Cyprus.  France v Faroe Islands; Switzerland v Israel.  Republic of Ireland v France; Cyprus v Switzerland; Faroe Islands v Israel.  Switzerland v France; Israel v Faroe Islands; Cyprus v Republic of Ireland.  France v Cyprus; Republic of Ireland v Switzerland.",2
100,"Event devised to nurture athletes  UK Athletics has launched a new outdoor series aimed at creating extra competitive events for athletes just below Great Britain standard.  The UK Challenge will consist of 10 high standard meetings from May until the series final on 3 September. Athletes must compete in at least three events to gain a series ranking with the top eight athletes in each discipline contesting the final. The scheme also coincides with plans to introduce a new UK ranking system. A list of the top 100 athletes in each event will be compiled and updated every two weeks throughout the outdoor season. UK Athletics chief executive David Moorcroft said he hoped the initiatives would stimulate the sport at all levels. ""We are building on the development of domestic competition started in the indoor season and will be looking to affect the careers of thousands of British athletes,"" said Moorcroft. ""This is an athlete driven programme and identifies a strata of competitors who will provide depth to our club profile.""",4
149,"Wilson back in Kiwi cricket squad  Former All Blacks winger Jeff Wilson is back in the New Zealand cricket squad after a 12-year absence.  Wilson has been included by the Kiwis to face a World XI in a one-day series in aid of the tsunami victims. His last outing for the national team was in 1993 when he gave up cricket to concentrate on his rugby union career, which came to an end in 2002. ""Now that I have this chance I am looking forward to getting in there and making the most of it,"" said Wilson. Wilson had set his sights on returning to the New Zealand side after resuming domestic first class cricket and team coach John Bracewell has said the one-day matches are a chance for the ex-All Blacks winger to re-establish himself.  ""His match turning ability is undoubted and we just need to see if he can step up to this level again,"" said NZ coach Bracewell. ""The selectors have watched Jeff and have no doubt that he is a dynamic cricketer."" In March 1993, Wilson played four one day international matches against Australia. He scored a match-winning 44 not out in the final game of the series before concentrating on rugby union after making his debut for the All Blacks later that year. Wilson takes the place of fast bowler Ian Butler, who is suffering from a bulging disc in his back. The limited-overs series against a World XI side being led by Australian leg spinner Shane Warne begins in Christchurch on 22 January with the two other matches taking place in Wellington on 24 January and Hamilton on 26 January. More than 9,000 tickets were sold on the first day of them being made available. ""Given the very limited lead-time for these matches, we obviously need the public to respond quickly and today has given us a good start,"" said New Zealand Cricket marketing manager Peter Dwan.  Stephen Fleming (captain), Nathan Astle, Chris Cairns, Hamish Marshall, Brendon McCullum, Kyle Mills, Jacob Oram, Mathew Sinclair, Scott Styris, Daryl Tuffey, Daniel Vettori, Jeff Wilson.",3
358,"Houllier praises Benitez regime  Former Liverpool manager Gerard Houllier has praised the work of his Anfield successor Rafael Benitez.  Houllier was angry at reports that he has been critical of Benitez since the Spaniard took over at Liverpool. But Houllier told BBC Sport: ""In private and in public, I have stressed I believe Rafa is doing a good job. He is the right man at the right place. ""Rafa is a good coach and a good man. I've spoken to him since he has been at Liverpool and never criticised him."" Houllier also revealed he is now ready to return to the game after leaving Liverpool in May following six years at Anfield.  The former France boss has been linked with a host of jobs and pulled out of the race to succeed Mark Hughes as Wales national coach. He has been working for Uefa, covering the Premiership for French television and also coaching in Brazil with national coach Carlos Alberto Perreira. Houllier said: ""If a good club comes up at the right time then yes, I am ready to come back. ""It has been interesting to watch games from a different perspective and I have learned things. ""I have been involved in football since leaving Liverpool and my batteries are recharged.""  Houllier has been impressed with the quality in the Premiership after watching as a pundit - particularly with Jose Mourinho's work at leaders Chelsea. He said: ""Chelsea are doing very well. They have some very good creative players in Damien Duff and Arjen Robben and Didier Drogba showed he can change the face of a game when he came on against Newcastle. ""They have got a good team spirit and are strong mentally. They have shown they can cope with all the pressure put on them because of the expectations and cope well with Jose's principles. ""Jose had results before he came to Chelsea and I think he will have an impact in the Premiership because he manages his team very cleverly."" And Houllier, away from his brief at Liverpool, has been hugely impressed with the Premiership. He said: ""It is a very exciting league. It is entertaining, goals are scored and teams are always trying to win. ""It has been very interesting to watch the game from a different perspective. ""Games switch from end-to-end and there is more pace to the Premiership than other leagues. It is a very good product.""",2
360,"Hitzlsperger waiting on O'Leary  Aston Villa's Thomas Hitzlsperger is waiting to learn the future of manager David O'Leary before committing himself to a new contract with the club.  O'Leary has been in talks over a new deal and he said: ""I had a message from Thomas' agent asking me what the news was on myself. ""He wants to find out before he goes into discussions over Thomas. ""The reason Thomas is not speaking to the club is because the agent wants to see the outcome of what happens to me."" Hitzlsperger's current deal expires in the summer and he has been offered a new deal by the Midlands club. The German international is understood to be keen to remain at Villa, despite interest in his native country from Hamburg. But he wants assurances that O'Leary will also be committing himself long-term because negotiations over a new three-and-a-half-year contract appear to have stalled.  O'Leary wants his backroom staff - assistant manager Roy Aitken and fitness coach Steve McGregor - to also be given satisfactory deals, which will tie them to Villa until the summer of 2008.",2
356,"Wolves appoint Hoddle as manager  Glenn Hoddle will be unveiled as the new Wolves manager on Tuesday.  The club have confirmed that the former England coach will be unveiled as the successor to Dave Jones at a news conference at Molineux at 1100 GMT. Hoddle has been linked with a return to former club Southampton but Wolves have won the race for his services. He has been out of the game since being sacked at Spurs in September 2003 and worked alongside Wolves caretaker boss Stuart Gray at Southampton. Hoddle began his managerial career as player-boss with Swindon before moving on to Chelsea and then taking up the England job.  His spell in charge of the national side came to an end after the 1998 World Cup when he made controversial remarks about the disabled in a newspaper interview. The 47-year-old later returned to management with Southampton, where he again succeeded Jones - as he has now done at Wolves. He engineered an upturn in Saints' fortunes before being lured to White Hart Lane by Tottenham - the club where he made his name as a player. That relationship turned sour at the start of the last campaign and he left the London club early last season. Since then he has applied unsuccessfully for the post of France manager and had also been linked with a return to Southampton. Wolves are currently 17th in the Championship and have a home game against Millwall on Tuesday.",2
700,"Sydney return for Henin-Hardenne  Olympic champion Justine Henin-Hardenne will return to action in January's Sydney International tournament.  The Belgian has not competed since losing her top world ranking at the US Open in September, where she was beaten in the fourth round by Nadia Petrova. She took time out to shake off a virus but will defend her titles in Sydney and at the Australian Open. Women's world number one Lindsay Davenport and French Open champion Anastasia Myskina will also compete.  In the men's event, world number three Lleyton Hewitt returns to defend his title, along with runner-up Carlos Moya. Moya, Spain's Davis Cup final hero in their recent win over the US, had to retire with an ankle injury in the first set of the final.  Tournament director Craig Watson said: ""I had a message relayed to me from him after Spain's Davis Cup victory, saying he was looking forward to trying to make up for his disappointment in the (2004) final. The tournament will take place from 9-15 January.",1
625,"O'Connell rejects Lions rumours  Ireland and Munster lock Paul O'Connell has dismissed media reports linking him to the captaincy of the Lions tour to New Zealand this summer.  O'Connell is rumoured to be among the front-runners for the job, but says he is totally focused on Sunday's Six Nations crunch clash with England. ""I honestly don't think about these reports,"" he told BBC Sport. ""The Lions thing is all speculation and newspaper talk, nothing more. I just ignore it and get on with my job."" He added: ""The only thing that annoys me after reading some reports is what the opposition locks think. ""I can just imagine them saying 'I'm going to show this guy what's what about second row play'. That's the one thing that makes me cringe."" O'Connell, who made a try-scoring international debut against Wales two years ago, is enjoying his meteoric rise into rugby's shop window - but refuses to be drawn on the Lions.  ""I have spoken to Sir Clive Woodward a few times, but not for very long, certainly nothing about summer holidays,"" he joked. He also said he remains wary of wounded England's abilities coming into Sunday's game after two straight defeats, dismissing predictions of a certain Irish victory. ""It's very dangerous to think that. This England team has so much experience and skill. You do not become a bad team overnight. ""They have two world class game-breakers in Josh Lewsey and Jason Robinson, while Charlie Hodgson is just ready to click into place."" He insisted Ireland will not make the mistake of being over-confident. ""That's not going to happen in our squad. No Ireland team lining up to play England will ever fall into that trap,"" he said. ""Every time we play England we know what a big task it is. Look at what they did to us two years ago. I remember that game all too well, and it was not a good feeling. ""I came on as a replacement and we were losing 13-6, and ended up getting hammered 42-6, so I know what can happen when England come to Dublin. ""They could so easily have been coming to Dublin with two wins and staring a Grand Slam in the face as well.""",0
278,"Palace threat over Cantona masks  Manchester United fans wearing Eric Cantona masks will not be allowed in Selhurst Park on Saturday.  United fans are planning to mark the 10th anniversary of Cantona's infamous kung-fu kick on Crystal Palace fan Matthew Simmons by wearing the masks. But Palace stadium manager Kevin Corner has warned: ""If they wear them inside Selhurst Park they will be immediately rejected on safety grounds. ""And no fans wearing Cantona masks will be allowed entry to the stadium."" United fans had declared Saturday as 'Cantona Day' and had planned to wear masks, that were popular during the Frenchman's time as a player at the Old Trafford club. Cantona received a nine-month ban following the incident and Palace are keen to avoid an incident that would stir up ill feeling between the two sets of supporters. Four months after the Cantona incident a Palace fan, Paul Nixon, was killed prior to an FA Cup semi-final at Villa Park.",2
324,"Klinsmann issues Lehmann warning  Germany coach Jurgen Klinsmann has warned goalkeeper Jens Lehmann he may have to quit Arsenal to keep his World Cup dreams alive.  Lehmann is understudy to Oliver Kahn in the German squad, but has lost his place to Manuel Alumnia at Highbury. Klinsmann said: ""It will be difficult for any of our players if he is not a first-choice at his club. ""If Jens is not Arsenal's number one keeper, that is a problem for me. He must be playing regularly."" Lehmann is desperate to keep his place in the Germany squad when the country hosts the World Cup in 2006. Klinsmann added: ""If he is not playing regularly he cannot be Germany's number one keeper, or even number two keeper. ""The situation for Jens is that he is currently the number two keeper at Arsenal. This could be critical if it remains the same during next season.""",2
420,"Sanchez targets NI win in Warsaw  Northern Ireland manager Lawrie Sanchez has targeted the 30 March game in Poland as their most important in the World Cup qualifying campaign.  While fans are savouring the prospect of playing England at Old Trafford four days earlier, Sanchez knows the Polish clash holds the key to second place. ""If we do not beat Poland the group will be almost dead. They will be pretty sure of second,"" said Sanchez. ""I would like to beat England but the Poland game is most important."" Sanchez's side are currently fourth in Group Six with three points while the Poles are second with nine. So, with four games left, Northern Ireland need to make up ground in Warsaw.  ""I do not think qualifying for this World Cup is closed yet but we have to beat Poland to keep it open,"" said Sanchez. ""If we do not make it this time, then there is the European Championship. I want us to get closer and closer to qualifying. ""I want to get Northern Ireland back in the finals of a major competition and I also aim to get into the top 100 of the Fifa rankings. We are well capable of that."" Before the World Cup qualifiers, Canada visit Belfast for a 9 February friendly and Sanchez will be giving some fringe players the opportunity to catch his eye. ""We have one or two injuries and suspensions at the moment,"" added Sanchez. ""Stuart Elliott is injured and Michael Hughes and James Quinn are suspended for the England game so it gives me the chance to have a look at other players who might come into the equation. ""It will be nice to get back to Belfast for a home game and it is about time we put an end to our run without a home win."" Northern Ireland have not won at home under Sanchez. Indeed, their last Windsor success was back in September 2001 when they beat Iceland in the last World Cup campaign.",2
676,"Davenport puts retirement on hold  Lindsay Davenport has put any talk of retirement on hold after having a largely injury-free 2004 campaign.  The 28-year-old world number one had said that she would quit at the end of last year, but after a successful season she has had a change of heart. ""Finally I felt I put myself in a position to try and win Grand Slams again,"" said Davenport. ""It would be tough to walk away when I feel like I can contend so there's no point in hanging it up quite yet."" Davenport has won three Grand Slams, the 2000 Australian Open, Wimbledon in 1999 and the 1998 US Open. Her career has been hit by a series of injuries but last year she started hitting top form and won seven titles. She was due to take part in this week's Hopman Cup in Perth but decided she wanted to rest her knee. ""I just really wanted to make sure my right knee was going to be able to really withstand all the rigours of the whole year coming up,"" she said.",1
243,"Wright-Phillips to start on right  England coach Sven-Goran Eriksson has revealed Shaun Wright-Phillips will start against the Netherlands.  But Wright-Phillips will not make his first start for England playing on the left, as had been widely expected. ""Shaun Wright-Phillips will probably start the game,"" said Eriksson. ""But I'm not going to start Wright-Phillips on the left."" Eriksson also revealed that Wes Brown will start alongside Jamie Carragher in the injury-hit centre of defence. When asked if Brown and Carragher would start Eriksson replied: ""I could tell you yes. ""It's a blow that four or five central defenders are away because of injuries. ""On the other hand it's good for Carragher and Brown to show what they can do at this level. That's positive."" The England coach said that he had been impressed by Wright-Phillips' form for Manchester City. ""He deserves his chance. He has been playing well all season and I look forward to seeing him."" And he added that Andy Johnson and Stewart Downing - the other two new players in the squad - would also get a chance to impress. ""Wright-Phillips, Downing and Johnson will start or get the chance to play some part. ""Johnson was not in my plans a year ago but he is doing a great season and scoring a lot of goals. ""Downing is another one making a great season. He is young, talented and there are not too many left-footed players in the squad.""",2
7,"Hansen 'delays return until 2006'  British triple jumper Ashia Hansen has ruled out a comeback this year after a setback in her recovery from a bad knee injury, according to reports.  Hansen, the Commonwealth and European champion, has been sidelined since the European Cup in Poland in June 2004. It was hoped she would be able to return this summer, but the wound from the injury has been very slow to heal. Her coach Aston Moore told the Times: ""We're not looking at any sooner than 2006, not as a triple jumper."" Moore said Hansen may be able to return to sprinting and long jumping sooner, but there is no short-term prospect of her being involved again in her specialist event. ""There was a problem with the wound healing and it set back her rehabilitation by about two months, but that has been solved and we can push ahead now,"" he said. ""The aim is for her to get fit as an athlete - then we will start looking at sprinting and the long jump as an introduction back to the competitive arena."" Moore said he is confident Hansen can make it back to top-level competition, though it is unclear if that will be in time for the Commonwealth Games in Melbourne next March, when she will be 34. ""It's been a frustrating time for her, but it has not fazed her determination,"" he added.",4
